Title,Ingredients
Semur daging sapi,ons daging sapi (potong dadu dengan ketebalan cm) buah kentang siung Bawang merah siung Bawang putih buah Ketumbar Jahe Daun salam (lembar) buah Gula jawa batang geprek Sereh geprek Lengkuas sendok makan Kecap manis sendok teh Merica bubuk sendok teh Ketumbar bubuk Secukupnya garam 
Sambel Goreng Hati Sapi Endesss,"hati sapi, rebus hingga empuk lalu potong sesuai selera batang sereh, geprek lembar daun jeruk, sobek ruas lengkuas, geprek asam jawa buah cabe rawit buah cabe merah keriting siung bawang merah siung bawang putih buah kemiri ketumbar bubuk merica bubuk ruas jahe santan kental instan secukupnya air secukupnya minyak untuk menumis bumbu secukupnya garam secukupnya gula pasir "
Rendang Sapi Simple,gram daging sapi tanpa lemak gram iga sapi sct Bumbu indofood rendang sct santan kara butir kelapa parut batang sereh lembar daun salam biji kapulaga biji bunga air siung bawang putih siung bawang merah butir kemiri utuh ketumbar bubuk buah cabai merah keriting laos jahe 
Tumis Sawi sendok pete daging sapi,biji Tahu pong biji Tahu pong Sawi sendok unting Brokoli Daging sapi biji Cabe keriting merah/hijau siung Bawang merah siung Bawang putih biji Laos yang kecil secukupnya Gula secukupnya Garam Minyak goreng untuk menumis secukupnya Penyedap rasa royco secukupnya Saori saos tiram 
Tongseng Iga dan Kikil Sapi,Iga dan Kikil Sapi kol tomat segar Sendok Santan kental (saya pakai Kara) Secukupnya Minyak goreng gula merah lt air Bumbu Geprek daun Jeruk daun salam btg serai ruas jahe ruas lengkuas Bumbu Halus siung Bawang merah Siung bawang Putih Merica Ketumbar Kemiri (bisa ditambah kl suka) ruas kunyit buah Cabe merah (atau lebih) cabe rawit (atau lebih) 
Brokoli siram sapi lada hitam,daging sapi kuntum brokoli buah bawang bombay iris kotak Air kaldu sapi siung bawang putih cincang bubuk lada hitam ruas jahe geprek Saos tiram saos tomat kecap manis Gula Garam 
Jamur tiram sapi saus teriyaki,daging sapi jamur tiram siung bawang bombay ukuran besar siung bawang merah buah tomat merah buah cabai merah Secukupnya daun bawang Secukupnya seledri Secukupnya royco sapi Secukupnya garam Secukupnya gula Secukupnya merica Secukupnyaa kecap manis Secukupnya saos teriyaki instan Secukupnya saus cabai Secukupnya mentega Secukupnya air bekas rebusan daging sapi 
Sop iga sapi segar,"iga sapi bakso sapi sosis, potong bulat wortel kol batang seledri batang daun bawang tomat butir cengkeh batang kayu manis secukupnya garam, merica secukupnya kaldu bubuk siung bawang merah siung bawang putih butir pala "
Gulai Padang Ati Sapi,ati sapi potong potong sesuai selera cuka/ vinegar santan secukupnya minyak goreng lembar daun jeruk lembar daun salam/ bay leave secukupnya garam dan gula siung bawang putih siung bawang merah buah cabai Hijau/ merah (saya menggunakan cabe hijau) jahe kunyit butir kemiri ketumbar Jintan lengkuas batang serai 
Lapis daging sapi,"daging sapi (khas dalam) lembar daun salam lembar daun jeruk batang serai, memarkan kayumanis butir cengkih gula merah, sisir air asam jawa kecap manis Secukupnya garam air (boleh tambah bila daging belum empuk) butir bawang merah siung bawang putih cabe merah, buang biji jempol lengkuas muda kunyit ketumbar sangrai butir kemiri, Goreng buah pala merica butiran "
Kwetiau Sapi Goreng,"gram kwetiau basah, siram air panas, tiriskan (kalau menggunakan kwetiaw kering, direbus hingga lembut, tiriskan dan beri minyak sayur biar tidak lengket) gram daging sapi has dalam (kalau suka, boleh dicampur usus sapi) Bakso daging, iris tipis gram caisim, siangi, potong-potong kurang lebih cm gram taoge, buang akar -butir telur, kocok lepas secukupnya Daun bawang dan seledri siung bawang putih jahe butir bawang merah garam Penyedap rasa (Boleh diskip) kecap manis kecap asin merica bubuk "
Japan beef teriyaki,"daging sapi tanpa lemak (sesuai selera) potong dadu secukupnya garam, garlic powder, knor, minyak wijen, lada siung bawang putih cincang bawang bombay (karena ga begitu suka, jd ini takarannya selera) blue band secukupnya olive oil/ minyak sayur biji wijen secukupnya saus teriyaki,aku pake merk tai hua "
Resep Daging Sapi Kuah Pedas,Daging Sapi Bawang Merah Bawang putih Lombok keriting Cabe rawit lmbr Daun Jeruk lmbr Daun Salam Sejumput Jahe bubuk Sejumput lengkuas bubuk secukupnya Air rebusan daging secukupnya Garam secukupnya Gula blok Maggi Kaldu Sapi (jika suka) 
Thai Spicy Basil Beef,"gram daging sapi sirloin atau has dalam siung bawang putih, cacah halus butir bawang merah, cacah halus buah cabai rawit merah, cacah kasar (boleh ditambah) buah paprika merah kecil, iris memanjang buah bawang bombay, iris memanjang kecap ikan saus tiram kecap manis secukupnya Merica genggam daun kemangi kecap asin secukupnya Merica kaldu ayam atau jamur bubuk "
Beef Teriyaki Lada Hitam,daging sapi iris tipis siung bawang putih parut siung bawang merah parut siung bawang bombay iris bungkus saori teriyaki Secukupnya lada hitam bubuk Secukupnya minyak untuk menumis Secukupnya air buah cabai hijau gendut buah cabai merah keriting Secukupnya masako sapi 
Beef Black Pepper (daging lada hitam) simple,"daging has dalam potong dadu minyak wijen (aslinnnya ga pake) kecap manis madu saus tiram lada hitam siung bawang putih cincang buah bawang bombay potong dadu/ iris helai kacang panjang (aslinya paprika hijau, sy pas ga punya) buah cabe keriting (aslinya paprika merah, sy pas ga punya) secukupnya air lada hitam mentega "
Daging Sapi Kelem,"daging sapi has dalam Secukupnya air minyak goreng air asam jawa Bumbu Halus siung bawang merah siung bawang putih ketumbar butiran merica butiran (tambahan dari saya) gula merah kecap manis saos tiram Secukupnya garam dan gula pasir Bumbu cemplung lembar daun salam ruas jari lengkuas, geprek "
Kulit sapi Bumbu santan kering,kulit sapi bks kara santan batang daun kemangi butir kemiI sihung bawang merah sihung bawang putih ruas kunyit ukuran kecil buah cabe gendol buah cabe merah secukupnya Terasi Gula pasir Penyedap Garam Minyak 
Tongseng daging sapi,Daging sapi butir Bawang merah butir Bawang putih Kunyit Jahe Kemiri Ketumbar Lada Cabe keriting btg Sereh Dn salam bawang bombay potong Tomat Kol btg Dn bawang Cabe rawit Kecap Garam Gula merah Gula pasir bks Santan kara 
Tetelan sapi huh hah,"Tetelan sapi (udah direbus)bisa juga langsung buah bawang merah buah bawang putih cabai rawit (sesuaikan ya) Daun salam ruang lengkuas geprek bawang bombay iris Minyak goreng Kecap,Lada, saori Garam,gula,penyedap "
Daging sapi lada hitam,daging has sapi buah bawang bombay siung bawang putih buah cabe kriting buah cabe setan totole/penyedap/garam saori lada hitam / lada hitam sesuai selera lada putih kecap manis saus tiram minyak wijen (opsional) 
Empleng daging sapi kentang,buah kentang (kentang hongkong ukurannya sebesar ubi) bawang bombay HKD daging sapi di cacah butir telur Bumbu daging sapi kecap asin gula aci Bumbu garam kecap asin gula secukupnya Aci Minyak goreng 
Hati Sapi Masak Kecap,hati sapi siung bawang merah siung bawang putih butir kemiri buah cabe merah besar ruas jahe ruas laos Sedikit jinten (bisa skip) jika suka Cabe rawit lembar Daun salam secukupnya Gula secukupnya Garam secukupnya Kecap manis secukupnya Air dan minyak goreng santan kanil 
Beef balado,Daging sapi bagian apa saja (saya pakai khas dalam) siung bawang merah siung bawang putih buah cabe merah besar buah rawit merah (kalo gak suka pedes boleh skip) buah kemiri lembar daun jeruk batang serai (geprek) lembar daun salam sisir Gula merah Penyedap rasa air jeruk nipis bks merica bubuk 
Sapi Garo Rica tanpa kentang,Daging sapi spesial potong sesuai selera siung bawang putih cabe merah keriting cabe rawit ruas jahe ruas lengkuas ruas kunyit Daun salam btg serai memarkan secukupnya Garam secukupnya Lada secukupnya Penyedap rasa Minyak sayur secukupnya Air 
Semur Hati Sapi,"hati sapi siung bawang putih siung bawang merah biji kemiri ruas kunyit royco bungkus ladaku bunga lawang, kapolaga Sedikit pala sesuai selera Kecap manis gula pasir Daun jeruk dan daun salam "
Beef Steak,.Sirloin steak Mustard Bumbu barbeque Garam sejumput Gula Lada hitam sejumput (pewangi) Lada putih Minyak goreng Sisa bumbu Bawang bombay Jamur champignon (optional) 
Sop iga sapi kekinian,Iga sapi buah Baso sapi Wortel secukupnya Daun bawang Bawang merah Bawang putih Garam Gula Lada Bubuk cabe jeruk nipis buah Tomat 
Rawon sapi maknyos,kilo daging sapi dicampur tulangan dan daging babat batang sereh di geprek helai daun salam helai daun jeruk secukupnya Garam air Asem jawa yang sudah diberi air lombok besar Kirakunyit jahe lengkuas biji keluek rendam air hangat agar lunak sendok teh jintem sendok teh ketumbar secukupnya Garam 
Sambel Ati Sapi,Ati Sapi Buah Kentang Papan Pete Lengkuas (Di Geprek) Secukupnya Santan (Bisa di ganti air) Garam Gula Lada Bubuk Bumbu Halus Buah Cabe Merah (Boleh Di Tambah) Buah Cabe Rawit Buah Bawang Putih Buah Bawang Merah Buah Kemiri 
Gulai tahu kikil sapi,bungkus tahu kulit bungkus kikil sapi ruas kunyit ruas laos geprek cabai merah sereh geprek lembar daun salam lembar daun jeruk siung bawang putih siung bawang merah ketumbar biji kemiri royco garam gula merah santan (kl saya pake santan kara bunda biar cepet ) 
Sop Kaki sapi rempah,kaki sapi (sya beli yg sdh di potongdi psr tradisional) garam gula siung bawang putih daun salam btg sereh lalu geprek air Rebus kaki sapi beserta bumbu di atas dlm presto selama mnit Setelah menit matikan panci tunggu sampai uap panasnya hilang Baru buka pancinya (bagi pemula harap hatiya) Selanjutnya siapkan batang wortel iris kotak kotak ukuran sedang buah kentang iris kotak ukuran sedang batang brokoli ukuran sedang potong sesuai selera kol sobeksesuai selera buah tomat iris kotak besar batang seledri iris halus batang daun bawang iris halus siung bawang putih halus kan siung bawang bombay cincang halus merica biji cengkih pala bubuk ruas kayu manis (kiracm) / sdt blok kaldu sapi maggi gula secukupnya Garam 
Rawon sapi,"daging sapi ruas lengkuas (geprek) lembar daun salam Sereh (geprek dan simpulkan) Penyedap (royco sapi) Gula Garam Secukupnya air untuk merebus daging Bumbu halus siung bawang merah siung bawang putih butir kemiri ruas jahe,ruas kunyit butir kluwak Bahan pelengkap Daun bawang Tomat Toge Bawang goreng Sambal Kerupuk "
Beef Stroganoff Creamy,daging sapi jamur kancing buah bawang bombay ukuran besar butter tepung kanji pasta tomat/saus tomat sour cream Secukupnya garam dan lada air bubuk kaldu sapi 
Semur daging sapi ala Hongkong (Ngau lam),"HKD Daging sapi (ngaulam) buah lobak merah saus Chu hou paste gula batu, /garam kecap hitam (lou jau) kecap asin siung bawang putih siung bawang merah lembar jahe Sedikit minyak untuk menumis "
Bakso Sapi Keto,daging sapi lemak / gajih sapi putih telur (sekitar telur) siung bawang putih bawang merah goreng bawang putih goreng himalayan salt (sesuai selera) lada putih / merica (sesuai selera) kaldu sapi bubuk (Royco) minyak kelapa (Barco) Air untuk merebus bakso 
.SOTO BENING daging sapi,Daging sapi Bawang merah Bawang putih Kemiri Ketumbar Jahe Daun bawang Kentang Tomat Sambal Kerupuk Bawang goreng Bihun Salam sereh laja Jeruk nipis Kol 
Spaghetti Aglio Olio grill beef spice tomat sauce,spaghetti -beef tenderloin sauce bolognaise instant buah cabe rawit iris halus bungkus bumbu aglio instant Margarin siung bawang putih cincang Bawang Bombai cincang secukupnya Garam secukupnya Lada hitam -Keju parut 
"Creamy Beef Fettuccine ala resto (simple, tapi enak)","gram Fettuccine /Spaghetti (kiracukup utk porsi) gram daging sapi cincang -butir Jamur merang/kancing iris tipis susu cair encer (saya pakai susu ultra plain biru) Keju cheddar atau Edame, parut kasar Sejumput Oregano Bubuk cabe Lada bubuk siung Bawang putih, geprek, cincang kasar Bawang Bombay sedang, bagi,iris kasar Saus tomat Saus sambal atau sesuai selera Gula garam "
Gulai Iga Sapi Lezaat ,"Iga sapi babat, usus, tetelan sachet bumbu Gule Instan secukupnya Bawang Goreng santan kara kecil siung bawang merah siung bawang putih serai geprek ruas jari lengkuas geprek lembar daun salam buah cabe rawit buah cabe merah ruas jari kunyit ruas jari jahe geprek "
Lidah Sapi Saus Keju ala bundakeia,"lidah sapi matang, iris sesuai selera siung bawang bombay, iris tipis siung bawang putih, cincang kasar margarine saus tomat/pasta tomat susu cair keju chedar, parut secukupnya Garam, lada putih, pala bubuk "
Tumis daging sapi brokoli ala d'kost,gram daging sapi kualitas bagus buah brokoli potong kecil buah bunga kol potong kecil buah wortel ukuran sedang potong kecil saos tiram Secukupnya garam Secukupnya merica bubuk ruas jahe (cincang halus) siung bawang putih (cincang halus siung bawang putih iris tipis bawang bombay ukuran besar kecap manis air putih air kaldu sapi didapat dr air rebusan 
Ice cream Susu sapi,lt Susu sapi tepung maizena gula pasir sachet skm putih SP Pasta rasasesuai selera (saya pakai strawberry Dan anggur) 
Beef Lasagna,Lasagna instan (me : San Remo) Italian herbs Mozarella untuk topping Daging sapi cincang bawang bombay dipotong dadu siung bawang putih cincang/parut kaleng pasta tomat (me : Del Monte) sachet saus bolognaise La Fonte air Garam Gula Merica susu cair tepung terigu margarine / butter bagian keju ukuran Garam Merica 
Pizza Sosis Sapi Keju Simple dgn teflon,biji sosis sapi (sya pake merek champ) Keju quick melt Keju biasa Saos tomat grm tepung trigu sendok ragi instan sendok gram Air hangat Mentega sendok Minyak makan 
Sayur sop baso sapi,baso sapi pcs wortel pcs kentang (agak besar) pcs buncis batang daun sop/seledri batang daun bawang Sedikit kembang kol secukupnya Air siung bawang putih merica bubuk Garam Gula 
Daging Sapi Lada Hitam,Daging Sapi Buah Paprika Hijau (uk.Kecil) potong kotak Buah Paprika Kuning (uk.Kecil)potong kotak Buah Bawang Bombay potong menjafi bagian Buah Cabai Merah potong besar Siun Bawang Putih Ruas Jari Jahe Potong Korek Minyak Goreng Untuk Menumis Kaldu sapi (secukupnya) .Sendok Lada Hitam (tumbuk kasar) Sendok Saus Tiram Sendok Kecap Asin Sendok Kecap Manis Sendok Minyak Wijen 
Tulang sapi masak kecap,tulangan sapi secukupnya Cabe rawit secukupnya Cabe merah siung bawang merah buah tomat Penyedap rasa Sedikit gula putih ruas bawang daun bungkus kecil kecap bango 
Gulai Tetelan Sapi,"tetelan sapi buah sereh keprek lembar daun salam lembar daun jeruk butir cengkeh sendok makan air asam jawa (dari daging buah asam jawa diberi air panas),santan (atau air kotak kara ml) Garam dan gula buah cabe keriting butir bawang merah siung besar bawang putih butir kemiri kunyit jahe lengkuas sendok makan ketumbar bubuk sendok teh lada bubuk "
Beef Teriyaki,"Daging sapi, iris tipis buah bawang bombay, iris buah cabe hijau, iris buah cabe merah keriting, iris siung bawang merah, haluskan siung bawang putih, haluskan Secukupnya garam, gula, kaldu bubuk, merica bubuk Secukupnya kecap manis Secukupnya saus tiram "
Daging sapi & tahu masak santan,"daging sapi, cuci bersih buah tahu uk.biasa, potong sesuai selera btg sere, memarkan lembar daun salam lembar daun jeruk sesuai selera Cabe rawit merah utuh Kaldu bubuk sapi secukupnya Gula garam santan kara secukupnya Air kaldu sapi siung besar bawang putih siung besar bawang merah buah cabe merah keriting buah cabe rawit merah/orange butir kemiri jahe m lengkuas ketumbar bubuk kunyit bubuk lada bubuk "
Burger with Homemade Beef Patty,Daging sapi giling butir telor ayam Tepung panir bawang bombay diiris kotak kecil Bawang putih tumbuk kasar secukupnya Garam secukupnya Merica secukupnya Oregano 
Bakso hati dan daging sapi,Sekitar hati sapi daging sapi giling (mmg sy stok utk anak) kotak es batu serut...bs jg blender butir telur ayam kampung Sekitar ketumbar bubuk sdk teh baking powder Sekitar merica bubuk siung bawang putih yg gde haluskan Tepung tapioka Air utk merebus Garam dan gula Bawang putih bubuk 
Bakso Sapi Kenyal Pakai Blender,"daging sapi giling daging ayam giling (boleh di skip) butir putih telur -buah es batu kotak kecil tepung kanji/tapioka (munjung) bawang putih bubuk (siung bawang putih, dihaluskan) bawang merah goreng garam merica bubuk kaldu jamur/penyedap rasa baking powder secukupnya air "
